,O,H,L,C,V,T,BV
99,0.00181046,0.00181046,0.00181046,0.00181046,5.52181115,2018-06-05T02:21:00,0.00999701
100,0.00180251,0.00180251,0.00180251,0.00180251,10.34475873,2018-06-05T02:29:00,0.01864653
101,0.00180251,0.00180691,0.00180043,0.00180691,30.245845,2018-06-05T02:30:00,0.05449703
102,0.00180043,0.00180043,0.00180043,0.00180043,56.36120728,2018-06-05T02:31:00,0.1014744
103,0.00180043,0.00180043,0.00180042,0.00180042,1.2587423,2018-06-05T02:32:00,0.00226627
104,0.00180042,0.00180042,0.00180042,0.00180042,33.62245141,2018-06-05T02:33:00,0.06053452
105,0.00180042,0.00180042,0.00180042,0.00180042,11.10851912,2018-06-05T02:34:00,0.01999999
106,0.00179391,0.00179391,0.00179391,0.00179391,65.38485782,2018-06-05T02:39:00,0.11729455
107,0.00179392,0.00179392,0.00179392,0.00179392,5.49544153,2018-06-05T02:40:00,0.00985838
108,0.00179391,0.00179391,0.00179391,0.00179391,1.35135135,2018-06-05T02:46:00,0.0024242
109,0.00179391,0.00179391,0.00179391,0.00179391,63.13595766,2018-06-05T02:47:00,0.11326022
110,0.00179391,0.00179391,0.00178579,0.00178654,217.38568007,2018-06-05T02:48:00,0.38907062
111,0.00178655,0.00178655,0.00178655,0.00178655,260.67954355,2018-06-05T02:53:00,0.46571703
112,0.00179294,0.00179294,0.00179294,0.00179294,7.92949408,2018-06-05T02:56:00,0.0142171
113,0.00179294,0.00179294,0.00179294,0.00179294,7.8,2018-06-05T02:57:00,0.01398493
114,0.00178655,0.00178655,0.00178655,0.00178655,13.62687437,2018-06-05T03:00:00,0.02434509
115,0.00178655,0.00179736,0.00178549,0.00178549,244.64433535,2018-06-05T03:01:00,0.43690904
116,0.00178575,0.00178575,0.00178422,0.00178422,132.8359872,2018-06-05T03:02:00,0.23714002
117,0.00178422,0.00179518,0.00178182,0.00179488,100.29066026,2018-06-05T03:03:00,0.17899938
118,0.00178182,0.00178182,0.00178182,0.00178182,48.1615921,2018-06-05T03:04:00,0.08581527
119,0.00178016,0.00178016,0.00178001,0.00178001,29.19780033,2018-06-05T03:05:00,0.05197296
120,0.00178001,0.00178009,0.00178,0.00178,727.95919965,2018-06-05T03:06:00,1.29581262
121,0.00178,0.00178,0.00178,0.00178,11.03197692,2018-06-05T03:07:00,0.01963691
122,0.00178,0.00178,0.00177892,0.00177892,101.16993334,2018-06-05T03:08:00,0.18006545
123,0.00177892,0.00179199,0.00177892,0.00179199,53.8310159,2018-06-05T03:09:00,0.09614543
124,0.00177892,0.00177892,0.00177892,0.00177892,9.93769066,2018-06-05T03:10:00,0.01767834
125,0.00177892,0.00178781,0.00177892,0.00178781,10.56919872,2018-06-05T03:11:00,0.01885146
126,0.00178999,0.00178999,0.00178999,0.00178999,11.17318434,2018-06-05T03:14:00,0.01999988
127,0.00179,0.00179,0.00179,0.00179,2,2018-06-05T03:17:00,0.00358
128,0.00179,0.00179,0.00179,0.00179,11.17318434,2018-06-05T03:19:00,0.01999998
129,0.00179,0.00179,0.00179,0.00179,2.53358049,2018-06-05T03:20:00,0.0045351
130,0.00177966,0.00179,0.00177966,0.00179,22.29953766,2018-06-05T03:25:00,0.03970865
131,0.00179,0.00179,0.00179,0.00179,5.58659217,2018-06-05T03:27:00,0.00999999
132,0.00178,0.00178,0.00178,0.00178,5.087547,2018-06-05T03:28:00,0.00905582
133,0.00178887,0.00178887,0.00178887,0.00178887,2,2018-06-05T04:02:00,0.00357774
134,0.00179158,0.001792,0.00177892,0.001792,1273.70757655,2018-06-05T04:06:00,2.26613631
135,0.00179078,0.00179078,0.00179078,0.00179078,6.75446985,2018-06-05T04:12:00,0.01209576
136,0.0017913,0.0017913,0.0017913,0.0017913,26.1905533,2018-06-05T04:16:00,0.04691513
137,0.00179392,0.00179412,0.00179392,0.00179412,177.719,2018-06-05T04:20:00,0.31884698
138,0.00179313,0.00179313,0.00179313,0.00179313,7.56228835,2018-06-05T04:25:00,0.01356016
139,0.00179412,0.00179412,0.00179412,0.00179412,0.49223944,2018-06-05T04:29:00,0.00088313
140,0.00179409,0.00179409,0.00179409,0.00179409,2.33741999,2018-06-05T04:33:00,0.00419354
141,0.00178,0.00178,0.00178,0.00178,8.65956326,2018-06-05T04:42:00,0.01541402
142,0.00178174,0.00178174,0.00178174,0.00178174,18.58401801,2018-06-05T04:43:00,0.03311187
143,0.00178704,0.00178704,0.00178704,0.00178704,2,2018-06-05T04:47:00,0.00357408
144,0.00178939,0.00178939,0.00178939,0.00178939,5.58849663,2018-06-05T04:54:00,0.00999999
145,0.00178704,0.00178704,0.00178704,0.00178704,0.1746972,2018-06-05T05:02:00,0.00031219
146,0.00178772,0.00178772,0.00178772,0.00178772,30.51090511,2018-06-05T05:16:00,0.05454495
147,0.00178,0.00178,0.00178,0.00178,1,2018-06-05T05:18:00,0.00178
148,0.00178936,0.00178936,0.00178936,0.00178936,2.12024049,2018-06-05T05:19:00,0.00379387
149,0.00178936,0.00178936,0.00178936,0.00178936,1.65090108,2018-06-05T05:20:00,0.00295405
150,0.00178939,0.00178939,0.00178939,0.00178939,3.19175584,2018-06-05T05:26:00,0.00571129
151,0.00178939,0.00178939,0.00178939,0.00178939,2.5,2018-06-05T05:29:00,0.00447347
152,0.00178938,0.00178938,0.00178938,0.00178938,7.30262827,2018-06-05T05:32:00,0.01306717
153,0.00178939,0.00178939,0.00178939,0.00178939,5.76441046,2018-06-05T05:38:00,0.01031477
154,0.00178939,0.00178939,0.00178939,0.00178939,18.64254707,2018-06-05T05:41:00,0.03335877
155,0.001785,0.001785,0.001785,0.001785,5.25375644,2018-06-05T05:49:00,0.00937795
156,0.00178338,0.00178338,0.00178338,0.00178338,16.8219897,2018-06-05T05:51:00,0.02999999
157,0.00178338,0.00178338,0.00178338,0.00178338,1.003,2018-06-05T05:53:00,0.00178873
158,0.00178337,0.00178337,0.0017832,0.0017832,222.79896274,2018-06-05T05:54:00,0.3973053
159,0.00178069,0.00178069,0.00178,0.00178,50,2018-06-05T06:01:00,0.0890138
160,0.00178,0.00178,0.00178,0.00178,9.40952845,2018-06-05T06:02:00,0.01674896
161,0.00178338,0.00178338,0.00178338,0.00178338,0.84591006,2018-06-05T06:08:00,0.00150857
162,0.00178338,0.00179114,0.00178338,0.00179114,5.6073299,2018-06-05T06:10:00,0.01001396
163,0.00178338,0.00178338,0.00178338,0.00178338,13,2018-06-05T06:20:00,0.02318394
164,0.00178338,0.00178338,0.00178338,0.00178338,0.75,2018-06-05T06:21:00,0.00133753
165,0.00178338,0.00178338,0.00178338,0.00178338,0.03796221,2018-06-05T06:23:00,0.0000677
166,0.00178338,0.00178338,0.00178338,0.00178338,1.5,2018-06-05T06:27:00,0.00267506
167,0.00179674,0.00179674,0.00179674,0.00179674,5.56563553,2018-06-05T06:28:00,0.00999999
168,0.00179578,0.00179578,0.00179578,0.00179578,14.74215658,2018-06-05T06:30:00,0.02647366
169,0.00179911,0.0017993,0.00179911,0.0017993,160.2754249,2018-06-05T06:35:00,0.28837026
170,0.00179991,0.00180225,0.00178948,0.00180225,4.88540852,2018-06-05T06:38:00,0.00879486
171,0.0017911,0.00180553,0.0017911,0.00180553,10.27507177,2018-06-05T06:40:00,0.01840765
172,0.00180689,0.00180689,0.00180689,0.00180689,3.24697428,2018-06-05T06:43:00,0.00586692
173,0.00179043,0.00179043,0.00179038,0.00179038,15.59566219,2018-06-05T06:49:00,0.02792241
174,0.00179148,0.00179148,0.00179148,0.00179148,3.26248001,2018-06-05T06:50:00,0.00584466
175,0.00180012,0.00180649,0.00180012,0.00180649,5.29065258,2018-06-05T07:00:00,0.00953814
176,0.0018058,0.0018058,0.0018058,0.0018058,3,2018-06-05T07:02:00,0.0054174
177,0.00180252,0.00180252,0.00180252,0.00180252,55.37711817,2018-06-05T07:10:00,0.09981836
178,0.00180039,0.00180039,0.00180039,0.00180039,11.12732114,2018-06-05T07:12:00,0.02003351
179,0.0018,0.0018,0.0018,0.0018,6,2018-06-05T07:14:00,0.0108
180,0.00178795,0.0018,0.00178492,0.0018,99.652,2018-06-05T07:23:00,0.17798075
181,0.00178796,0.00178796,0.00178796,0.00178796,2.85,2018-06-05T07:24:00,0.00509568
182,0.00178796,0.00178796,0.00178796,0.00178796,15,2018-06-05T07:25:00,0.0268194
183,0.00179849,0.00179849,0.00179849,0.00179849,2.10754142,2018-06-05T07:33:00,0.00379039
184,0.00178723,0.00178723,0.00178723,0.00178723,40.68936157,2018-06-05T07:41:00,0.07272124
185,0.00178492,0.00178492,0.00178492,0.00178492,3.26246934,2018-06-05T07:59:00,0.00582324
186,0.00179644,0.00179644,0.00179644,0.00179644,3.53187939,2018-06-05T08:00:00,0.0063448
187,0.00178492,0.00178492,0.00178492,0.00178492,2.09313505,2018-06-05T08:07:00,0.00373607
188,0.00179855,0.00179855,0.00179797,0.00179855,51.12208108,2018-06-05T08:15:00,0.09194505
189,0.00179855,0.00180154,0.00179855,0.00180154,0.51023953,2018-06-05T08:19:00,0.00091916
190,0.00180694,0.00180694,0.00180694,0.00180694,1.54165584,2018-06-05T08:21:00,0.00278567
